NC_039597.1	1	159936	path1	156151	1	minus	96.388	160316	159942	156173	154525	1246	4545
NC_039597.1	88794	115154	path1	1	25854	plus	97.630	26373	159942	156173	25748	94	531
NC_039597.1	133576	159936	path1	43632	69485	plus	97.630	26373	159942	156173	25748	94	531
NC_039597.1	42094	42219	path1	112646	112521	minus	80.952	126	159942	156173	102	24	0
NC_039597.1	44318	44443	path1	114850	114725	minus	80.952	126	159942	156173	102	24	0
NC_039597.1	48870	48957	path1	147505	147592	plus	78.409	88	159942	156173	69	19	0
NC_039597.1	125529	125570	path1	109816	109775	minus	97.619	42	159942	156173	41	1	0
NC_039597.1	125532	125571	path1	14296	14335	plus	97.500	40	159942	156173	39	1	0
NC_039597.1	125532	125571	path1	55190	55151	minus	97.500	40	159942	156173	39	1	0
NC_039597.1	46226	46276	path1	14297	14345	plus	90.196	51	159942	156173	46	3	2
NC_039597.1	46226	46276	path1	55189	55141	minus	90.196	51	159942	156173	46	3	2
NC_039597.1	103308	103349	path1	109813	109772	minus	95.238	42	159942	156173	40	2	0
NC_039597.1	145381	145422	path1	109772	109813	plus	95.238	42	159942	156173	40	2	0
NC_039597.1	103309	103357	path1	110762	110712	minus	90.196	51	159942	156173	46	3	2
NC_039597.1	145373	145421	path1	110712	110762	plus	90.196	51	159942	156173	46	3	2
NC_039597.1	47196	47234	path1	14296	14334	plus	97.436	39	159942	156173	38	1	0
NC_039597.1	47196	47234	path1	55190	55152	minus	97.436	39	159942	156173	38	1	0
NC_039597.1	40973	41059	path1	113767	113681	minus	74.713	87	159942	156173	65	22	0
NC_039597.1	43494	43662	path1	115683	115516	minus	68.824	170	159942	156173	117	50	3
NC_039597.1	67699	67741	path1	89642	89683	plus	90.909	44	159942	156173	40	1	3
NC_039597.1	8775	8863	path1	108091	108176	plus	76.404	89	159942	156173	68	18	3
NC_039597.1	35809	35838	path1	102455	102484	plus	100.000	30	159942	156173	30	0	0
NC_039597.1	43188	43274	path1	115965	115880	minus	74.713	87	159942	156173	65	21	1
NC_039597.1	54657	54686	path1	121013	121042	plus	100.000	30	159942	156173	30	0	0
NC_039597.1	47193	47234	path1	33623	33585	minus	90.476	42	159942	156173	38	1	3
NC_039597.1	86194	86236	path1	14293	14335	plus	86.047	43	159942	156173	37	6	0
