NC_039597.1	2	69543	path1	26	67968	plus	97.070	69591	159942	153931	67552	342	1697
NC_039597.1	69372	107479	path1	67962	105305	plus	96.954	38186	159942	153931	37023	243	920
NC_039597.1	112268	136462	path1	108599	132273	plus	97.558	24202	159942	153931	23611	57	534
NC_039597.1	141251	159941	path1	105305	86909	minus	98.213	18694	159942	153931	18360	34	300
NC_039597.1	88822	107479	path1	153931	135567	minus	98.221	18661	159942	153931	18329	33	299
NC_039597.1	141251	159908	path1	135567	153931	plus	98.221	18661	159942	153931	18329	33	299
NC_039597.1	133578	136462	path1	111438	108599	minus	98.267	2885	159942	153931	2835	5	45
NC_039597.1	112268	115152	path1	132273	129434	minus	98.267	2885	159942	153931	2835	5	45
NC_039597.1	44318	44443	path1	41088	41213	plus	80.952	126	159942	153931	102	24	0
NC_039597.1	42094	42219	path1	43269	43393	plus	78.571	126	159942	153931	99	26	1
NC_039597.1	125529	125570	path1	46069	46110	plus	97.619	42	159942	153931	41	1	0
NC_039597.1	47193	47234	path1	121584	121625	plus	97.619	42	159942	153931	41	1	0
NC_039597.1	125532	125571	path1	101202	101241	plus	97.500	40	159942	153931	39	1	0
NC_039597.1	145383	145422	path1	121626	121587	minus	97.500	40	159942	153931	39	1	0
NC_039597.1	103308	103347	path1	121587	121626	plus	97.500	40	159942	153931	39	1	0
NC_039597.1	125532	125571	path1	139670	139631	minus	97.500	40	159942	153931	39	1	0
NC_039597.1	48870	48957	path1	8618	8531	minus	77.778	90	159942	153931	70	16	4
NC_039597.1	145381	145422	path1	46113	46072	minus	95.238	42	159942	153931	40	2	0
NC_039597.1	103308	103349	path1	46072	46113	plus	95.238	42	159942	153931	40	2	0
NC_039597.1	46226	46276	path1	101203	101251	plus	90.196	51	159942	153931	46	3	2
NC_039597.1	46226	46276	path1	139669	139621	minus	90.196	51	159942	153931	46	3	2
NC_039597.1	47196	47234	path1	101202	101240	plus	97.436	39	159942	153931	38	1	0
NC_039597.1	47196	47234	path1	139670	139632	minus	97.436	39	159942	153931	38	1	0
NC_039597.1	43494	43662	path1	40258	40425	plus	68.824	170	159942	153931	117	50	3
NC_039597.1	41258	41426	path1	42465	42632	plus	68.824	170	159942	153931	117	50	3
NC_039597.1	145373	145421	path1	45183	45135	minus	85.714	49	159942	153931	42	7	0
NC_039597.1	103309	103357	path1	45135	45183	plus	85.714	49	159942	153931	42	7	0
NC_039597.1	8775	8863	path1	47787	47703	minus	76.404	89	159942	153931	68	17	4
NC_039597.1	78749	78784	path1	77144	77109	minus	94.444	36	159942	153931	34	2	0
NC_039597.1	54657	54686	path1	35044	35015	minus	100.000	30	159942	153931	30	0	0
NC_039597.1	40973	41059	path1	42162	42247	plus	74.713	87	159942	153931	65	21	1
NC_039597.1	35809	35838	path1	53412	53383	minus	100.000	30	159942	153931	30	0	0
NC_039597.1	11015	11042	path1	10734	10707	minus	100.000	28	159942	153931	28	0	0
NC_039597.1	56039	56079	path1	54765	54725	minus	90.476	42	159942	153931	38	2	2
NC_039597.1	86194	86236	path1	101199	101241	plus	86.047	43	159942	153931	37	6	0
NC_039597.1	86194	86236	path1	139673	139631	minus	86.047	43	159942	153931	37	6	0
NC_039597.1	46226	46266	path1	121588	121626	plus	87.805	41	159942	153931	36	3	2
NC_039597.1	46226	46268	path1	46073	46113	plus	86.047	43	159942	153931	37	4	2
NC_039597.1	38440	38472	path1	8528	8560	plus	90.909	33	159942	153931	30	3	0
NC_039597.1	43909	44003	path1	40678	40772	plus	70.526	95	159942	153931	67	28	0
NC_039597.1	50030	50110	path1	33607	33529	minus	74.074	81	159942	153931	60	19	2
NC_039597.1	54983	55058	path1	38738	38817	plus	72.500	80	159942	153931	58	18	4
NC_039597.1	67699	67741	path1	66219	66179	minus	83.721	43	159942	153931	36	5	2
NC_039597.1	82293	82336	path1	80659	80616	minus	81.818	44	159942	153931	36	8	0
NC_039597.1	46504	46534	path1	45430	45400	minus	90.323	31	159942	153931	28	3	0
NC_039597.1	145383	145425	path1	84411	84367	minus	82.222	45	159942	153931	37	6	2
NC_039597.1	103305	103347	path1	84367	84411	plus	82.222	45	159942	153931	37	6	2
NC_039597.1	68219	68261	path1	66716	66679	minus	81.395	43	159942	153931	35	3	5
NC_039597.1	41679	41773	path1	42867	42961	plus	69.474	95	159942	153931	66	29	0
NC_039597.1	31328	31365	path1	30704	30667	minus	85.000	40	159942	153931	34	2	4
NC_039597.1	98170	98191	path1	44357	44336	minus	100.000	22	159942	153931	22	0	0
NC_039597.1	150539	150560	path1	44336	44357	plus	100.000	22	159942	153931	22	0	0
NC_039597.1	45410	45431	path1	96194	96173	minus	100.000	22	159942	153931	22	0	0
NC_039597.1	10336	10382	path1	98230	98184	minus	78.723	47	159942	153931	37	10	0
NC_039597.1	10336	10382	path1	142642	142688	plus	78.723	47	159942	153931	37	10	0
NC_039597.1	45410	45431	path1	144678	144699	plus	100.000	22	159942	153931	22	0	0
NC_039597.1	10439	10462	path1	38988	39011	plus	95.833	24	159942	153931	23	1	0
NC_039597.1	40274	40325	path1	39352	39301	minus	79.245	53	159942	153931	42	9	2
NC_039597.1	130034	130061	path1	10666	10692	plus	92.857	28	159942	153931	26	1	1
NC_039597.1	48870	48895	path1	37690	37665	minus	92.308	26	159942	153931	24	2	0
NC_039597.1	38511	38536	path1	47728	47703	minus	92.308	26	159942	153931	24	2	0
NC_039597.1	114661	114692	path1	110987	110956	minus	88.235	34	159942	153931	30	0	4
NC_039597.1	134038	134069	path1	110956	110987	plus	88.235	34	159942	153931	30	0	4
NC_039597.1	134038	134069	path1	129916	129885	minus	88.235	34	159942	153931	30	0	4
NC_039597.1	114661	114692	path1	129885	129916	plus	88.235	34	159942	153931	30	0	4
NC_039597.1	63118	63140	path1	61710	61688	minus	95.652	23	159942	153931	22	1	0
NC_039597.1	33045	33086	path1	32946	32989	plus	81.818	44	159942	153931	36	6	2
NC_039597.1	38448	38472	path1	47784	47760	minus	92.000	25	159942	153931	23	2	0
NC_039597.1	86184	86232	path1	80084	80038	minus	79.592	49	159942	153931	39	8	2
NC_039597.1	29258	29277	path1	101594	101575	minus	100.000	20	159942	153931	20	0	0
NC_039597.1	29258	29277	path1	139278	139297	plus	100.000	20	159942	153931	20	0	0
NC_039597.1	48317	48338	path1	17459	17480	plus	95.455	22	159942	153931	21	1	0
NC_039597.1	30120	30146	path1	34538	34512	minus	88.889	27	159942	153931	24	3	0
NC_039597.1	17902	17923	path1	47162	47183	plus	95.455	22	159942	153931	21	1	0
NC_039597.1	120292	120318	path1	57361	57387	plus	88.889	27	159942	153931	24	3	0
NC_039597.1	81709	81742	path1	84407	84372	minus	83.333	36	159942	153931	30	4	2
NC_039597.1	58706	58732	path1	116428	116454	plus	88.889	27	159942	153931	24	3	0
NC_039597.1	7034	7056	path1	124470	124447	minus	95.833	24	159942	153931	23	0	1
NC_039597.1	48763	48793	path1	12549	12581	plus	84.848	33	159942	153931	28	3	2
NC_039597.1	70239	70263	path1	18434	18409	minus	92.308	26	159942	153931	24	1	1
