NC_039597.1	2	88811	path1	25470	112544	plus	97.666	88856	159942	156014	86782	247	1827
NC_039597.1	115154	159715	path1	156014	112545	minus	96.791	44623	159942	156014	43191	218	1214
NC_039597.1	89015	115154	path1	112545	138016	plus	96.457	26192	159942	156014	25264	156	772
NC_039597.1	89015	115151	path1	25469	1	minus	96.457	26189	159942	156014	25261	156	772
NC_039597.1	133579	159715	path1	1	25469	plus	96.457	26189	159942	156014	25261	156	772
NC_039597.1	44318	44443	path1	66593	66718	plus	80.952	126	159942	156014	102	24	0
NC_039597.1	42094	42219	path1	68794	68919	plus	80.952	126	159942	156014	102	24	0
NC_039597.1	8775	8863	path1	73358	73271	minus	78.652	89	159942	156014	70	18	1
NC_039597.1	47193	47234	path1	145876	145835	minus	97.619	42	159942	156014	41	1	0
NC_039597.1	48870	48957	path1	34075	33989	minus	78.652	89	159942	156014	70	16	3
NC_039597.1	103308	103347	path1	145873	145834	minus	97.500	40	159942	156014	39	1	0
NC_039597.1	145383	145422	path1	145834	145873	plus	97.500	40	159942	156014	39	1	0
NC_039597.1	145373	145421	path1	70730	70680	minus	90.196	51	159942	156014	46	3	2
NC_039597.1	103309	103357	path1	70680	70730	plus	90.196	51	159942	156014	46	3	2
NC_039597.1	78749	78788	path1	102664	102625	minus	95.000	40	159942	156014	38	2	0
NC_039597.1	125532	125571	path1	11495	11458	minus	95.000	40	159942	156014	38	0	2
NC_039597.1	125532	125571	path1	126519	126556	plus	95.000	40	159942	156014	38	0	2
NC_039597.1	46226	46276	path1	11494	11448	minus	88.235	51	159942	156014	45	2	4
NC_039597.1	125529	125570	path1	71633	71672	plus	92.857	42	159942	156014	39	1	2
NC_039597.1	46226	46276	path1	126520	126566	plus	88.235	51	159942	156014	45	2	4
NC_039597.1	47196	47234	path1	11495	11459	minus	94.872	39	159942	156014	37	0	2
NC_039597.1	47196	47234	path1	126519	126555	plus	94.872	39	159942	156014	37	0	2
NC_039597.1	40973	41059	path1	67675	67761	plus	74.713	87	159942	156014	65	22	0
NC_039597.1	43494	43662	path1	65761	65928	plus	68.824	170	159942	156014	117	50	3
NC_039597.1	145381	145422	path1	71675	71636	minus	90.476	42	159942	156014	38	2	2
NC_039597.1	103308	103349	path1	71636	71675	plus	90.476	42	159942	156014	38	2	2
NC_039597.1	54657	54686	path1	60515	60486	minus	100.000	30	159942	156014	30	0	0
NC_039597.1	35809	35838	path1	78997	78968	minus	100.000	30	159942	156014	30	0	0
NC_039597.1	67699	67741	path1	91852	91811	minus	88.889	45	159942	156014	40	0	5
NC_039597.1	11015	11042	path1	36190	36163	minus	100.000	28	159942	156014	28	0	0
NC_039597.1	34277	34355	path1	74489	74410	minus	75.000	80	159942	156014	60	19	1
NC_039597.1	34286	34344	path1	80254	80313	plus	80.000	60	159942	156014	48	11	1
NC_039597.1	145383	145425	path1	110026	109984	minus	86.047	43	159942	156014	37	6	0
NC_039597.1	103305	103347	path1	109984	110026	plus	86.047	43	159942	156014	37	6	0
NC_039597.1	56039	56076	path1	80355	80318	minus	92.308	39	159942	156014	36	1	2
NC_039597.1	125533	125571	path1	70680	70720	plus	87.805	41	159942	156014	36	3	2
NC_039597.1	46226	46266	path1	145872	145834	minus	87.805	41	159942	156014	36	3	2
NC_039597.1	43188	43274	path1	65478	65564	plus	73.864	88	159942	156014	65	21	2
NC_039597.1	47197	47234	path1	70680	70719	plus	87.500	40	159942	156014	35	3	2
NC_039597.1	134034	134069	path1	480	445	minus	89.474	38	159942	156014	34	0	4
NC_039597.1	114661	114696	path1	445	480	plus	89.474	38	159942	156014	34	0	4
NC_039597.1	43909	44003	path1	66180	66274	plus	70.526	95	159942	156014	67	28	0
NC_039597.1	41679	41773	path1	68391	68485	plus	70.526	95	159942	156014	67	28	0
NC_039597.1	114661	114696	path1	137569	137534	minus	89.474	38	159942	156014	34	0	4
NC_039597.1	134034	134069	path1	137534	137569	plus	89.474	38	159942	156014	34	0	4
NC_039597.1	54983	55058	path1	64233	64312	plus	72.500	80	159942	156014	58	18	4
NC_039597.1	82293	82336	path1	106176	106133	minus	81.818	44	159942	156014	36	8	0
NC_039597.1	50030	50101	path1	59067	58999	minus	76.389	72	159942	156014	55	14	3
NC_039597.1	46504	46534	path1	70986	70956	minus	90.323	31	159942	156014	28	3	0
NC_039597.1	38445	38472	path1	73356	73329	minus	92.857	28	159942	156014	26	2	0
NC_039597.1	122232	122296	path1	149064	149127	plus	73.239	71	159942	156014	52	6	13
NC_039597.1	45410	45431	path1	16494	16515	plus	100.000	22	159942	156014	22	0	0
NC_039597.1	39951	39977	path1	35600	35626	plus	92.593	27	159942	156014	25	2	0
NC_039597.1	31328	31365	path1	56129	56092	minus	85.000	40	159942	156014	34	2	4
NC_039597.1	10436	10462	path1	64481	64507	plus	92.593	27	159942	156014	25	2	0
NC_039597.1	98170	98191	path1	69896	69875	minus	100.000	22	159942	156014	22	0	0
NC_039597.1	150539	150560	path1	69875	69896	plus	100.000	22	159942	156014	22	0	0
NC_039597.1	86184	86232	path1	105603	105556	minus	79.592	49	159942	156014	39	9	1
NC_039597.1	81709	81756	path1	110022	109974	minus	79.592	49	159942	156014	39	9	1
NC_039597.1	23841	23877	path1	109987	110023	plus	83.784	37	159942	156014	31	6	0
NC_039597.1	45410	45431	path1	121520	121499	minus	100.000	22	159942	156014	22	0	0
NC_039597.1	33045	33086	path1	58392	58436	plus	80.000	45	159942	156014	36	6	3
NC_039597.1	40274	40325	path1	64850	64799	minus	79.245	53	159942	156014	42	9	2
NC_039597.1	48870	48895	path1	63173	63148	minus	92.308	26	159942	156014	24	2	0
NC_039597.1	38511	38536	path1	73296	73271	minus	92.308	26	159942	156014	24	2	0
NC_039597.1	15666	15696	path1	87286	87316	plus	87.097	31	159942	156014	27	4	0
NC_039597.1	68219	68261	path1	92359	92318	minus	81.395	43	159942	156014	35	7	1
NC_039597.1	10353	10382	path1	14492	14521	plus	86.667	30	159942	156014	26	4	0
NC_039597.1	38448	38472	path1	33992	34016	plus	92.000	25	159942	156014	23	2	0
NC_039597.1	63106	63135	path1	39114	39143	plus	86.667	30	159942	156014	26	4	0
NC_039597.1	46226	46268	path1	71637	71675	plus	81.395	43	159942	156014	35	4	4
NC_039597.1	63097	63122	path1	108970	108944	minus	92.593	27	159942	156014	25	1	1
NC_039597.1	10353	10382	path1	123522	123493	minus	86.667	30	159942	156014	26	4	0
NC_039597.1	52375	52398	path1	11117	11095	minus	95.833	24	159942	156014	23	0	1
NC_039597.1	48317	48338	path1	42860	42881	plus	95.455	22	159942	156014	21	1	0
NC_039597.1	30120	30146	path1	60001	59975	minus	88.889	27	159942	156014	24	3	0
NC_039597.1	17902	17923	path1	72729	72750	plus	95.455	22	159942	156014	21	1	0
NC_039597.1	120292	120318	path1	82948	82974	plus	88.889	27	159942	156014	24	3	0
NC_039597.1	52375	52398	path1	126897	126919	plus	95.833	24	159942	156014	23	0	1
NC_039597.1	58706	58732	path1	151023	150997	minus	88.889	27	159942	156014	24	3	0
NC_039597.1	40061	40094	path1	11120	11153	plus	82.353	34	159942	156014	28	6	0
NC_039597.1	15751	15779	path1	23161	23133	minus	86.207	29	159942	156014	25	4	0
NC_039597.1	130036	130061	path1	36124	36148	plus	92.308	26	159942	156014	24	1	1
NC_039597.1	48763	48793	path1	37991	38023	plus	84.848	33	159942	156014	28	3	2
NC_039597.1	70239	70263	path1	43836	43811	minus	92.308	26	159942	156014	24	1	1
NC_039597.1	8781	8804	path1	63087	63110	plus	91.667	24	159942	156014	22	2	0
NC_039597.1	48928	48951	path1	63110	63087	minus	91.667	24	159942	156014	22	2	0
NC_039597.1	18864	18889	path1	94332	94308	minus	92.308	26	159942	156014	24	1	1
NC_039597.1	63090	63113	path1	108947	108970	plus	91.667	24	159942	156014	22	2	0
NC_039597.1	159919	159937	path1	112544	112526	minus	100.000	19	159942	156014	19	0	0
NC_039597.1	15751	15779	path1	114853	114881	plus	86.207	29	159942	156014	25	4	0
NC_039597.1	40061	40094	path1	126894	126861	minus	82.353	34	159942	156014	28	6	0
NC_039597.1	10976	11000	path1	141444	141419	minus	92.308	26	159942	156014	24	1	1
NC_039597.1	15437	15457	path1	11167	11147	minus	95.238	21	159942	156014	20	1	0
NC_039597.1	29398	29423	path1	33171	33196	plus	88.462	26	159942	156014	23	3	0
NC_039597.1	75062	75106	path1	34354	34396	plus	80.000	45	159942	156014	36	7	2
NC_039597.1	131832	131852	path1	38005	38025	plus	95.238	21	159942	156014	20	1	0
NC_039597.1	86187	86233	path1	48714	48757	plus	78.723	47	159942	156014	37	7	3
NC_039597.1	71134	71154	path1	64674	64694	plus	95.238	21	159942	156014	20	1	0
NC_039597.1	118242	118268	path1	72594	72567	minus	89.286	28	159942	156014	25	2	1
NC_039597.1	73666	73697	path1	76967	76935	minus	84.848	33	159942	156014	28	4	1
NC_039597.1	40157	40177	path1	95185	95205	plus	95.238	21	159942	156014	20	1	0
NC_039597.1	15437	15457	path1	126847	126867	plus	95.238	21	159942	156014	20	1	0
NC_039597.1	12898	12918	path1	139697	139677	minus	95.238	21	159942	156014	20	1	0
NC_039597.1	81248	81268	path1	140343	140323	minus	95.238	21	159942	156014	20	1	0
NC_039597.1	141484	141501	path1	1417	1400	minus	100.000	18	159942	156014	18	0	0
NC_039597.1	107229	107246	path1	1400	1417	plus	100.000	18	159942	156014	18	0	0
NC_039597.1	116854	116887	path1	11095	11125	plus	82.353	34	159942	156014	28	3	3
NC_039597.1	445	495	path1	25930	25880	minus	76.923	52	159942	156014	40	10	2
NC_039597.1	50305	50327	path1	40642	40664	plus	91.304	23	159942	156014	21	2	0
NC_039597.1	63094	63116	path1	40678	40700	plus	91.304	23	159942	156014	21	2	0
NC_039597.1	72979	73001	path1	56827	56805	minus	91.304	23	159942	156014	21	2	0
NC_039597.1	125832	125859	path1	58948	58921	minus	85.714	28	159942	156014	24	4	0
NC_039597.1	34541	34558	path1	59264	59247	minus	100.000	18	159942	156014	18	0	0
NC_039597.1	113157	113174	path1	70494	70477	minus	100.000	18	159942	156014	18	0	0
NC_039597.1	135556	135573	path1	70477	70494	plus	100.000	18	159942	156014	18	0	0
NC_039597.1	116854	116887	path1	126919	126889	minus	82.353	34	159942	156014	28	3	3
NC_039597.1	107229	107246	path1	136614	136597	minus	100.000	18	159942	156014	18	0	0
NC_039597.1	141484	141501	path1	136597	136614	plus	100.000	18	159942	156014	18	0	0
NC_039597.1	63090	63107	path1	142533	142550	plus	100.000	18	159942	156014	18	0	0
NC_039597.1	46359	46388	path1	153261	153233	minus	86.667	30	159942	156014	26	3	1
NC_039597.1	70868	70887	path1	1456	1437	minus	95.000	20	159942	156014	19	1	0
NC_039597.1	19735	19754	path1	9899	9880	minus	95.000	20	159942	156014	19	1	0
NC_039597.1	126764	126788	path1	16517	16493	minus	88.000	25	159942	156014	22	3	0
NC_039597.1	79819	79838	path1	30752	30733	minus	95.000	20	159942	156014	19	1	0
NC_039597.1	2947	2966	path1	45121	45102	minus	95.000	20	159942	156014	19	1	0
NC_039597.1	35676	35701	path1	55972	55998	plus	88.889	27	159942	156014	24	2	1
NC_039597.1	39580	39610	path1	58900	58931	plus	84.375	32	159942	156014	27	4	1
NC_039597.1	125828	125847	path1	76675	76656	minus	95.000	20	159942	156014	19	1	0
NC_039597.1	131944	131977	path1	79233	79270	plus	81.579	38	159942	156014	31	3	4
NC_039597.1	76939	76958	path1	88377	88396	plus	95.000	20	159942	156014	19	1	0
NC_039597.1	64201	64220	path1	100841	100860	plus	95.000	20	159942	156014	19	1	0
NC_039597.1	69461	69495	path1	111015	111044	plus	80.000	35	159942	156014	28	2	5
NC_039597.1	126764	126788	path1	121497	121521	plus	88.000	25	159942	156014	22	3	0
NC_039597.1	19735	19754	path1	128115	128134	plus	95.000	20	159942	156014	19	1	0
