NC_039597.1	1	81999	path1	130362	49825	minus	97.955	82020	159942	156199	80343	174	1503
NC_039597.1	115154	159938	path1	1	43420	plus	95.354	44876	159942	156199	42791	538	1547
NC_039597.1	82223	115154	path1	49825	17583	minus	97.342	32956	159942	156199	32080	139	737
NC_039597.1	133577	159936	path1	156199	130365	minus	97.438	26382	159942	156199	25706	107	569
NC_039597.1	88794	115153	path1	130365	156199	plus	97.438	26382	159942	156199	25706	107	569
NC_039597.1	42094	42219	path1	86871	86746	minus	80.952	126	159942	156199	102	24	0
NC_039597.1	44318	44443	path1	89077	88952	minus	80.952	126	159942	156199	102	24	0
NC_039597.1	48870	48957	path1	121722	121809	plus	78.409	88	159942	156199	69	19	0
NC_039597.1	125529	125570	path1	84036	83995	minus	97.619	42	159942	156199	41	1	0
NC_039597.1	103309	103357	path1	84986	84936	minus	90.196	51	159942	156199	46	3	2
NC_039597.1	145373	145421	path1	84936	84986	plus	90.196	51	159942	156199	46	3	2
NC_039597.1	103308	103346	path1	84033	83995	minus	97.436	39	159942	156199	38	1	0
NC_039597.1	145384	145422	path1	83995	84033	plus	97.436	39	159942	156199	38	1	0
NC_039597.1	47193	47234	path1	9860	9900	plus	92.857	42	159942	156199	39	2	1
NC_039597.1	40973	41059	path1	87991	87905	minus	74.713	87	159942	156199	65	22	0
NC_039597.1	43494	43662	path1	89908	89741	minus	68.824	170	159942	156199	117	50	3
NC_039597.1	125532	125571	path1	29144	29107	minus	92.500	40	159942	156199	37	1	2
NC_039597.1	125532	125571	path1	144639	144676	plus	92.500	40	159942	156199	37	1	2
NC_039597.1	145383	145422	path1	9901	9863	minus	92.500	40	159942	156199	37	2	1
NC_039597.1	103308	103347	path1	9863	9901	plus	92.500	40	159942	156199	37	2	1
NC_039597.1	46226	46276	path1	29143	29097	minus	86.275	51	159942	156199	44	3	4
NC_039597.1	8775	8863	path1	82312	82397	plus	76.404	89	159942	156199	68	18	3
NC_039597.1	46226	46276	path1	144640	144686	plus	86.275	51	159942	156199	44	3	4
NC_039597.1	47196	47234	path1	29144	29108	minus	92.308	39	159942	156199	36	1	2
NC_039597.1	35809	35838	path1	76672	76701	plus	100.000	30	159942	156199	30	0	0
NC_039597.1	43188	43274	path1	90190	90105	minus	74.713	87	159942	156199	65	21	1
NC_039597.1	54657	54686	path1	95238	95267	plus	100.000	30	159942	156199	30	0	0
NC_039597.1	47196	47234	path1	144639	144675	plus	92.308	39	159942	156199	36	1	2
