NC_039597.1	88789	115152	path1	88790	114774	plus	97.902	26409	159942	157034	25855	85	469
NC_039597.1	133578	158250	path1	132709	157034	plus	97.981	24711	159942	157034	24212	76	423
NC_039597.1	158251	159941	path1	1	1659	plus	96.761	1698	159942	157034	1643	9	46
NC_039597.1	145383	145422	path1	122520	122559	plus	97.500	40	159942	157034	39	1	0
NC_039597.1	145384	145422	path1	42385	42423	plus	97.436	39	159942	157034	38	1	0
NC_039597.1	125532	125571	path1	103102	103141	plus	95.000	40	159942	157034	38	2	0
NC_039597.1	47196	47234	path1	103102	103140	plus	94.872	39	159942	157034	37	2	0
NC_039597.1	56039	56076	path1	33714	33751	plus	92.308	39	159942	157034	36	1	2
NC_039597.1	67700	67742	path1	22207	22249	plus	83.721	43	159942	157034	36	7	0
NC_039597.1	50041	50102	path1	33754	33815	plus	74.194	62	159942	157034	46	16	0
